fsq_id,category_id,chains,distance,latitude,longitude,location_country,location_cross_street,location_formatted_address,location_locality,location_postcode,location_region,location_timezone,name,bike_station_id
6135011651d11f05c6b1e741,13065,[],119,49.276777,-123.125306,CA,Seymour,"605 Davie St (Seymour), Vancouver BC V6B 2G6",Vancouver,V6B 2G6,BC,America/Vancouver,Perfecto Cafe,e9b37f2d9b7b2e2e3ade73f13acb69b2
5dabd7aac224f40008f0412d,13065,[],148,49.274332,-123.123719,CA,,"1257 Hamilton St, Vancouver BC V6B 6K3",Vancouver,V6B 6K3,BC,America/Vancouver,Saigon Xua,e9b37f2d9b7b2e2e3ade73f13acb69b2
5d7adb967749990007e35422,13065,[],153,49.274533,-123.123411,CA,Hamilton,"1233 Hamilton St (Hamilton), Vancouver BC V6B 6K3",Vancouver,V6B 6K3,BC,America/Vancouver,Grand Chinese Restaurant - Yaletown,e9b37f2d9b7b2e2e3ade73f13acb69b2
4db74e01a86ed8d46c71e56f,13065,[],199,49.274183,-123.125571,CA,,"1100 Granville St, Vancouver BC V6Z 2B6",Vancouver,V6Z 2B6,BC,America/Vancouver,Umada Japanese,e9b37f2d9b7b2e2e3ade73f13acb69b2
4029c5337c5542f21f254e7d,13065,[],38,49.275882,-123.124824,CA,,"518 Davie St, Vancouver BC V6B 2G4",Vancouver,V6B 2G4,BC,,Jusu Bar,e9b37f2d9b7b2e2e3ade73f13acb69b2
6818359270f843ade6288a5f,13065,[],43,49.275351,-123.124698,CA,,"1240 Richards St, Vancouver BC V6B 3G2",Vancouver,V6B 3G2,BC,,Diavolo Restaurant,e9b37f2d9b7b2e2e3ade73f13acb69b2
95e710ee2fca4831733c7167,13065,[],69,49.275207,-123.12501,CA,,"1250 Richards St, Vancouver BC V6B 3G2",Vancouver,V6B 3G2,BC,,Palladium Club,e9b37f2d9b7b2e2e3ade73f13acb69b2
29738769f1a343bdeb735ad4,13065,[],70,49.275181,-123.123791,CA,,"402 Davie St, Vancouver BC V6B 2G3",Vancouver,V6B 2G3,BC,,JJ House of Coffee,e9b37f2d9b7b2e2e3ade73f13acb69b2
b2abef57e7e7445493db453f,13065,[],85,49.276247,-123.12518,CA,,"572 Davie St, Vancouver BC V6B 2G4",Vancouver,V6B 2G4,BC,,Moonbeans Espresso Bar Moon Pennies Coffee Co Li mi,e9b37f2d9b7b2e2e3ade73f13acb69b2
9d768e3d9d8c47bf0716f255,13065,[],91,49.276448,-123.124873,CA,,"555 Davie St, Vancouver BC V6B 5B6",Vancouver,V6B 5B6,BC,,Vibes Lounge,e9b37f2d9b7b2e2e3ade73f13acb69b2
1c44dfc371f84aef6aedc294,13065,[],96,49.276288,-123.125346,CA,,"1206 Seymour St, Vancouver BC V6B 3N9",Vancouver,V6B 3N9,BC,,The Nuba Cafe,e9b37f2d9b7b2e2e3ade73f13acb69b2
0ee05e5d066348596f7b2990,13065,[],114,49.274945,-123.123284,CA,,"1210 Homer St, Vancouver BC V6B 2Y5",Vancouver,V6B 2Y5,BC,,Tre Galli Gelato Caffe,e9b37f2d9b7b2e2e3ade73f13acb69b2
616953860f124f79b0b3990c,13065,[],121,49.27496,-123.123123,CA,,"350 Davie St, Vancouver BC V6B 5Z6",Vancouver,V6B 5Z6,BC,,100 Days,e9b37f2d9b7b2e2e3ade73f13acb69b2
63c9bd10c3f04402bd637787,13065,[],133,49.276577,-123.125614,CA,,"616 Davie St, Vancouver BC V6B 2G5",Vancouver,V6B 2G5,BC,,Excellent Sushi Japanese Rest,e9b37f2d9b7b2e2e3ade73f13acb69b2
0f87b59ad88e45670b27f416,13065,[],133,49.276577,-123.125614,CA,,"612 Davie St, Vancouver BC V6B 2G5",Vancouver,V6B 2G5,BC,,Atlantic Trap & Gill,e9b37f2d9b7b2e2e3ade73f13acb69b2
81fb1faef99c40c9a8039901,13065,[],146,49.276582,-123.125857,CA,,"630 Davie St, Vancouver BC V6B 2G5",Vancouver,V6B 2G5,BC,,Happy Noodle House,e9b37f2d9b7b2e2e3ade73f13acb69b2
d350e1b08d81403911d30c79,13065,[],149,49.274425,-123.123645,CA,,"1257 Hamilton St, Vancouver BC V6B 6K3",Vancouver,V6B 6K3,BC,,Society,e9b37f2d9b7b2e2e3ade73f13acb69b2
ed091c3ceeff4f681280694d,13065,[],159,49.274296,-123.123797,CA,,"1261 Hamilton St, Vancouver BC V6B 6K3",Vancouver,V6B 6K3,BC,,Tasty Indian Bistro,e9b37f2d9b7b2e2e3ade73f13acb69b2
9825677151fb44421b92d4f1,13065,[],162,49.27426,-123.123875,CA,,"1257 Hamilton St, Vancouver BC V6B 6K3",Vancouver,V6B 6K3,BC,,Coast Restaurant,e9b37f2d9b7b2e2e3ade73f13acb69b2
b6ae18940eca47e7d783201c,13065,[],163,49.275825,-123.122143,CA,,"1138 Homer St, Vancouver BC V6B 2X6",Vancouver,V6B 2X6,BC,,Farrago Restaurant,e9b37f2d9b7b2e2e3ade73f13acb69b2
ba36b7d9ebae4e6a00fd98e8,13065,[],164,49.275598,-123.122123,CA,,"1138 Homer St, Vancouver BC",Vancouver,,BC,,Live Music Mondays at Brix Restaurant,e9b37f2d9b7b2e2e3ade73f13acb69b2
5ce14232914845534bd3da0e,13065,[],176,49.275557,-123.121957,CA,,"1141 Hamilton St, Vancouver BC V6B 5P6",Vancouver,V6B 5P6,BC,,Tavern Enterprises Ltd,e9b37f2d9b7b2e2e3ade73f13acb69b2
81defd7a7a2e421321efa408,13065,[],176,49.274214,-123.123465,CA,,"1257 Hamilton St, Vancouver BC",Vancouver,,BC,,Society by the GLOWBAL COLLECTION,e9b37f2d9b7b2e2e3ade73f13acb69b2
2a2558ffc310498bd02951c2,13065,[],187,49.275686,-123.121806,CA,,"1129/1 Hamilton St, Vancouver BC V6B 5P6",Vancouver,V6B 5P6,BC,,Enoteca,e9b37f2d9b7b2e2e3ade73f13acb69b2
e16ea2dffe11402ec5f4550d,13065,[],197,49.275382,-123.121699,CA,,"1132 Hamilton St, Vancouver BC V6B 2S2",Vancouver,V6B 2S2,BC,,Yaletown Brewing Co & Restaurant,e9b37f2d9b7b2e2e3ade73f13acb69b2
4aaec434f964a520346320e3,13065,[],46,49.282578,-123.125234,CA,Smithe St,"100A90 Burrard St (Smithe St), Vancouver BC V6Z 2N2",Vancouver,V6Z 2N2,BC,America/Vancouver,Le Crocodile Restaurant,32f70f7ae14ba87523c6286a6c4d5c37
4aa7ed88f964a5200b4e20e3,13065,[],42,49.282326,-123.123995,CA,at Smithe St,"888 Burrard St (at Smithe St), Vancouver BC V6Z 1X9",Vancouver,V6Z 1X9,BC,America/Vancouver,Salathai Thai Restaurant,32f70f7ae14ba87523c6286a6c4d5c37
4aa82e4bf964a520de4f20e3,13065,[],65,49.2821,-123.123976,CA,at Burrard St.,"970 Smithe St (at Burrard St.), Vancouver BC V6Z 0A4",Vancouver,V6Z 0A4,BC,America/Vancouver,Pacifico Pizzeria & Ristorante,32f70f7ae14ba87523c6286a6c4d5c37
53c32265498e7aa07942e9c1,13065,[],90,49.283021,-123.123893,CA,Robson Street,"845 Burrard St (Robson Street), Vancouver BC V6Z 2K6",Vancouver,V6Z 2K6,BC,America/Vancouver,Boulevard Kitchen & Oyster Bar,32f70f7ae14ba87523c6286a6c4d5c37
4aa74e0df964a520a64c20e3,13065,[],27,49.282197,-123.124147,CA,at Smithe St.,"899 Burrard St (at Smithe St.), Vancouver BC V6Z 1X9",Vancouver,V6Z 1X9,BC,America/Vancouver,Japa Dog,32f70f7ae14ba87523c6286a6c4d5c37
4d524496529dcbff4ab3e4c4,13065,[],140,49.282022,-123.122996,CA,btwn Robson & Smithe,"859 Hornby St (btwn Robson & Smithe), Vancouver BC V6Z 1T9",Vancouver,V6Z 1T9,BC,America/Vancouver,Hubbub Sandwiches,32f70f7ae14ba87523c6286a6c4d5c37
4aa17172f964a520904020e3,13065,[],95,49.282707,-123.123298,CA,,"820 Burrard St, Vancouver BC V6Z 1X9",Vancouver,V6Z 1X9,BC,America/Vancouver,JOEY Burrard,32f70f7ae14ba87523c6286a6c4d5c37
4b4be83af964a520fdaa26e3,13065,[],180,49.280725,-123.124913,CA,Nelson Street,"985 Hornby St (Nelson Street), Vancouver BC V6Z 1V3",Vancouver,V6Z 1V3,BC,America/Vancouver,Shizen Ya,32f70f7ae14ba87523c6286a6c4d5c37
4aaae466f964a520e45720e3,13065,[],174,49.282377,-123.122864,CA,btwn Smithe & Robson St,"845 Hornby St (btwn Smithe & Robson St), Vancouver BC V6Z 1V1",Vancouver,V6Z 1V1,BC,America/Vancouver,Bacchus Restaurant & Lounge,32f70f7ae14ba87523c6286a6c4d5c37
4aa805ccf964a520cd4e20e3,13065,[],192,49.284107,-123.125364,CA,btwn Robson & Haro,"838 Thurlow St (btwn Robson & Haro), Vancouver BC V6E 1W2",Vancouver,V6E 1W2,BC,America/Vancouver,Guu,32f70f7ae14ba87523c6286a6c4d5c37
4aa72e8ef964a520284c20e3,13065,[],131,49.281585,-123.123689,CA,at Smithe St.,"905 Hornby St (at Smithe St.), Vancouver BC V6Z 1V3",Vancouver,V6Z 1V3,BC,America/Vancouver,Earls,32f70f7ae14ba87523c6286a6c4d5c37
5d1d64f5e7e5fc00239f129d,13065,[],72,49.282321,-123.123752,CA,Smithe,"888 Burrard St (Smithe), Vancouver BC V6Z 1X9",Vancouver,V6Z 1X9,BC,America/Vancouver,Ballyhoo Public House,32f70f7ae14ba87523c6286a6c4d5c37
5a0cf72a3d479150f4bf65ba,13065,[],89,49.282414,-123.123678,CA,,"860 Burrard St, Vancouver BC V6Z 1X9",Vancouver,V6Z 1X9,BC,America/Vancouver,Italian Kitchen,32f70f7ae14ba87523c6286a6c4d5c37
5154ff1fe4b0859ca049d0c6,13065,[],82,49.281878,-123.124201,CA,,"990 Smithe St, Vancouver BC V6Z 0A4",Vancouver,V6Z 0A4,BC,America/Vancouver,Kamei Baru,32f70f7ae14ba87523c6286a6c4d5c37
623688d89f209c3b4a42a569,13065,[],90,49.281837,-123.124035,CA,,"990 Smithe St, Vancouver BC V6Z 0A4",Vancouver,V6Z 0A4,BC,America/Vancouver,Chef Hung Taiwanese Bistro 990,32f70f7ae14ba87523c6286a6c4d5c37
5cf2f6b2fb8e59002c11ca57,13065,[],115,49.282758,-123.123059,CA,,"810 Burrard St, Vancouver BC V6Z 1X9",Vancouver,V6Z 1X9,BC,America/Vancouver,Basil Box,32f70f7ae14ba87523c6286a6c4d5c37
61f061d4c27046306da74f80,13065,[],152,49.282245,-123.122634,CA,,"845 Hornby St, Vancouver BC V6Z 1V1",Vancouver,V6Z 1V1,BC,America/Vancouver,Bacchus Restaurant & Lounge,32f70f7ae14ba87523c6286a6c4d5c37
4bec9a750ddaa59307cd1dc3,13065,[],153,49.283325,-123.123107,CA,at Abbott St,"Water St (at Abbott St), Vancouver BC",Vancouver,,BC,America/Vancouver,Hot Dog Stand,32f70f7ae14ba87523c6286a6c4d5c37
4adbf332f964a520262b21e3,13065,"[{'id': 'd5719cc0-d890-0132-61d3-7a163eb2a6fc', 'name': 'Tim Hortons'}]",147,49.28124,-123.124308,CA,Btw Nelson & Smithe,"947 Hornby St (Btw Nelson & Smithe), Vancouver BC V6Z 1V3",Vancouver,V6Z 1V3,BC,America/Vancouver,Tim Hortons,32f70f7ae14ba87523c6286a6c4d5c37
6151128a106a9e0d20f96157,13065,[],198,49.280787,-123.125162,CA,Nelson St,"995 Hornby St (Nelson St), Vancouver BC V6Z 1V3",Vancouver,V6Z 1V3,BC,America/Vancouver,Pokey Okey,32f70f7ae14ba87523c6286a6c4d5c37
4ae7516bf964a5205caa21e3,13065,"[{'id': 'ab4bee40-d68a-012e-5619-003048cad9da', 'name': 'Subway'}]",192,49.284287,-123.124974,CA,at Robson St,"820 Thurlow St (at Robson St), Vancouver BC V6E 1W2",Vancouver,V6E 1W2,BC,America/Vancouver,Subway,32f70f7ae14ba87523c6286a6c4d5c37
249f044c4c4349f2f1aa3037,13065,[],57,49.282033,-123.124376,CA,,"900 Burrard St, Vancouver BC V6Z 3G5",Vancouver,V6Z 3G5,BC,,Lombardo's Pizzeria & Restaurant,32f70f7ae14ba87523c6286a6c4d5c37
668981d6b42843af91361b7b,13065,[],81,49.283021,-123.123893,CA,,"845 Burrard St, Vancouver BC V6Z 2K6",Vancouver,V6Z 2K6,BC,,Gerard Lounge,32f70f7ae14ba87523c6286a6c4d5c37
15d984d3eb85413d0491c60a,13065,[],85,49.281739,-123.124757,CA,,"900 Burrard St, Vancouver BC V6Z 3G5",Vancouver,V6Z 3G5,BC,,Panago Pizza,32f70f7ae14ba87523c6286a6c4d5c37
a54e86e6e5f140aa9d67b31a,13065,[],105,49.281564,-123.124498,CA,,"902 Granville St, Vancouver BC V6Z 1L2",Vancouver,V6Z 1L2,BC,,Aces Pizza Shop,32f70f7ae14ba87523c6286a6c4d5c37
1a70e7b87cdc45f2f62ec673,13065,"[{'id': 'ab4bee40-d68a-012e-5619-003048cad9da', 'name': 'Subway'}]",123,49.282815,-123.123064,CA,,"810 Burrard St, Vancouver BC V6Z 1X9",Vancouver,V6Z 1X9,BC,,Subway,32f70f7ae14ba87523c6286a6c4d5c37
9a811ef83f9441477a0f83ab,13065,[],133,49.282964,-123.122995,CA,,"818 Burrard St, Vancouver BC V6Z 1X9",Vancouver,V6Z 1X9,BC,,Death by Chocolate,32f70f7ae14ba87523c6286a6c4d5c37
e7596dd228944f15ac7ea896,13065,[],142,49.282094,-123.12284,CA,,"861 Hornby St, Vancouver BC V6Z 1T9",Vancouver,V6Z 1T9,BC,,Sandwich Tree,32f70f7ae14ba87523c6286a6c4d5c37
3ad01270c0ebce43734da5d5,13065,[],166,49.283937,-123.12535,CA,,"830 Thurlow St, Vancouver BC V6E 1W2",Vancouver,V6E 1W2,BC,,Hundy,32f70f7ae14ba87523c6286a6c4d5c37
d1684c01d04f574f9ffa3ce6,13065,[],166,49.283937,-123.12535,CA,,"830 Thurlow St, Vancouver BC V6E 1W2",Vancouver,V6E 1W2,BC,,Wings & Things,32f70f7ae14ba87523c6286a6c4d5c37
d9fcb06f8e060653c6ba7aef,13065,[],166,49.283937,-123.12535,CA,,"830 Thurlow St, Vancouver BC V6E 1W2",Vancouver,V6E 1W2,BC,,American Eclectic Burger,32f70f7ae14ba87523c6286a6c4d5c37
c4af7c510c27f098bce8875a,13065,[],166,49.283937,-123.12535,CA,,"830 Thurlow St, Vancouver BC V6E 1W2",Vancouver,V6E 1W2,BC,,Mia Pasta,32f70f7ae14ba87523c6286a6c4d5c37
f81ee6a475a4861088231c0a,13065,[],166,49.283937,-123.12535,CA,,"830 Thurlow St, Vancouver BC V6E 1W2",Vancouver,V6E 1W2,BC,,Another Wing by DJ Khaled,32f70f7ae14ba87523c6286a6c4d5c37
fd3b0d2840b1168b2588100a,13065,[],166,49.283937,-123.12535,CA,,"830 Thurlow St, Vancouver BC V6E 1W2",Vancouver,V6E 1W2,BC,,Crepe Delicious,32f70f7ae14ba87523c6286a6c4d5c37
c458f4b2abdd47ad02d43d1c,13065,[],181,49.283216,-123.122449,CA,,"1428 Vernon Dr, Vancouver BC V6A 0B9",Vancouver,V6A 0B9,BC,,Roaming Dragon,32f70f7ae14ba87523c6286a6c4d5c37
a3905d3303ec4662dc8a31c3,13065,[],187,49.280818,-123.12484,CA,,"985 Hornby St, Vancouver BC V6Z 1V3",Vancouver,V6Z 1V3,BC,,Lilu Burrito,32f70f7ae14ba87523c6286a6c4d5c37
4aa8712bf964a520505120e3,13065,[],196,49.282285,-123.134538,CA,btwn Jervis & Bute,"1262 Davie St (btwn Jervis & Bute), Vancouver BC V6E 1N3",Vancouver,V6E 1N3,BC,America/Vancouver,Score on Davie,df5ab349a7a85d4b10da4cc3ec65c607
5d351533c9759600073a93dc,13065,[],79,49.283027,-123.135737,CA,,"1326 Davie St, Vancouver BC V6E 1N6",Vancouver,V6E 1N6,BC,America/Vancouver,Kinara Indian Cuisine,df5ab349a7a85d4b10da4cc3ec65c607
c5f1af448fd348306e57ee76,13065,[],199,49.282321,-123.134459,CA,,"1262 Davie St, Vancouver BC V6E 1N3",Vancouver,V6E 1N3,BC,,Grasshopper,df5ab349a7a85d4b10da4cc3ec65c607
4b282e0af964a520589024e3,13065,[],177,49.263527,-123.150045,CA,W Broadway,"2502 Maple St (W Broadway), Vancouver BC V6J 0B4",Vancouver,V6J 0B4,BC,America/Vancouver,Blenz Coffee,e0318460138ffbf4692005d5b5a9f900
4b674724f964a5206c452be3,13065,[],105,49.263923,-123.148295,CA,at Cypress Street,"1905W Broadway W (at Cypress Street), Vancouver BC V6J 1Z3",Vancouver,V6J 1Z3,BC,America/Vancouver,Akbar's Own Dining Lounge,e0318460138ffbf4692005d5b5a9f900
6158d22adfe7f9220b163a51,13065,[],75,49.263573,-123.147778,CA,Cypress St,"1888 Broadway W (Cypress St), Vancouver BC V6J 1Y9",Vancouver,V6J 1Y9,BC,America/Vancouver,Le Coq Frit,e0318460138ffbf4692005d5b5a9f900
5b972c8c27cbd10025a0a531,13065,[],144,49.263527,-123.146477,CA,Burrard,"1822 Broadway W (Burrard), Vancouver BC V6J 1Y9",Vancouver,V6J 1Y9,BC,America/Vancouver,Viet Flavour Restaurant,e0318460138ffbf4692005d5b5a9f900
4da64682a86ecc5168cc7385,13065,[],128,49.26398,-123.149192,CA,Cypress St.,"1941 West Broadway (Cypress St.), Vancouver BC V6J 1Z3",Vancouver,V6J 1Z3,BC,America/Vancouver,Manchester Public House Inc,e0318460138ffbf4692005d5b5a9f900
1c74539e417d44e256911174,13065,[],128,49.263445,-123.149713,CA,,"1978 West Broadway, Vancouver BC V6J 1Z2",Vancouver,V6J 1Z2,BC,,Revel Juice,e0318460138ffbf4692005d5b5a9f900
c0dc1c3714f54aa2d031b728,13065,[],196,49.264083,-123.146038,CA,,"2445 Burrard St, Vancouver BC V6J 3J3",Vancouver,V6J 3J3,BC,,Ding & Ling Restaurant Ltd,e0318460138ffbf4692005d5b5a9f900
4aa74c7bf964a520a34c20e3,13065,[],55,49.270647,-123.135651,CA,at Old Bridge St,"1441 Cartwright St (at Old Bridge St), Vancouver BC V6H 3R7",Vancouver,V6H 3R7,BC,America/Vancouver,Granville Island Brewing,db51c556fe50ec1deefbc9697c70cb51
55e4c9f1498ef3f9eda26716,13065,[],68,49.270292,-123.133999,CA,,"1363 Railspur Alley, Vancouver BC V6H 4G9",Vancouver,V6H 4G9,BC,America/Vancouver,Off the Tracks Bistro,db51c556fe50ec1deefbc9697c70cb51
4aab1b6bf964a520f45820e3,13065,[],111,49.271157,-123.135695,CA,,"1499 Anderson St, Vancouver BC V6H 3R5",Vancouver,V6H 3R5,BC,America/Vancouver,The Keg Steakhouse & Bar,db51c556fe50ec1deefbc9697c70cb51
4b521513f964a520746627e3,13065,[],108,49.270699,-123.136304,CA,at Granville Island,"1511 Anderson St (at Granville Island), Vancouver BC V6H 3R5",Vancouver,V6H 3R5,BC,America/Vancouver,Tony's Fish & Oyster Cafe,db51c556fe50ec1deefbc9697c70cb51
590e3288ea1e4476bf8dd9a7,13065,[],175,49.271908,-123.135597,CA,,"1689 Johnston St, Vancouver BC V6H 3R9",Vancouver,V6H 3R9,BC,America/Vancouver,Sen Pad Thai,db51c556fe50ec1deefbc9697c70cb51
54287f5f498e51a58d74bfae,13065,[],114,49.270626,-123.13646,CA,,"1517 Anderson St, Vancouver BC V6H 3R5",Vancouver,V6H 3R5,BC,America/Vancouver,The Vancouver Fish Co,db51c556fe50ec1deefbc9697c70cb51
60f24039d8b0f9012e485031,13065,[],167,49.27179,-123.135343,CA,,"1596 Johnston St, Vancouver BC V6H 3S2",Vancouver,V6H 3S2,BC,America/Vancouver,Alimentaria Mexicana Ltd,db51c556fe50ec1deefbc9697c70cb51
4fd93e6ee4b00800dcfdd8d8,13065,[],173,49.271687,-123.134929,CA,,"1596 Johnston St, Vancouver BC V6H 3S2",Vancouver,V6H 3S2,BC,America/Vancouver,Coast to Coast,db51c556fe50ec1deefbc9697c70cb51
fba2f5052db64d35bcbb4ca8,13065,[],74,49.270292,-123.133999,CA,,"1363 Railspur Alley, Vancouver BC",Vancouver,,BC,,Agro Cafe Coffee & Roasting House,db51c556fe50ec1deefbc9697c70cb51
3c3b17dc222d4c00e9d81ed5,13065,[],117,49.270498,-123.136612,CA,,"1517 Anderson St, Vancouver BC V6H 3R5",Vancouver,V6H 3R5,BC,,Whet Granville Island,db51c556fe50ec1deefbc9697c70cb51
e051599e2aa745733b5a59f2,13065,[],168,49.270472,-123.132716,CA,,"1691 Johnston St, Vancouver BC V6H 3R9",Vancouver,V6H 3R9,BC,,Popina Canteen,db51c556fe50ec1deefbc9697c70cb51
7d2b56bfeaf445acc361662e,13065,[],197,49.272063,-123.13488,CA,,"1551 Johnston St, Vancouver BC V6H 3R9",Vancouver,V6H 3R9,BC,,Edible Canada Culinary Experiences Corp,db51c556fe50ec1deefbc9697c70cb51
59449f7a747ecd08014edd01,13065,[],109,49.27967,-123.074767,CA,at McLean Dr,"1485 Frances St (at McLean Dr), Vancouver BC V5L 1Z1",Vancouver,V5L 1Z1,BC,America/Vancouver,Earnest Ice Cream,58a026f0c506caec20697a4f90538450
4d8bcaf36eb360fcd405161e,13065,[],99,49.281472,-123.074432,CA,btw Clark & Commercial,"1489 Hastings St E (btw Clark & Commercial), Vancouver BC V5L 1S4",Vancouver,V5L 1S4,BC,America/Vancouver,Brunch Mexicana at the Waldorf,58a026f0c506caec20697a4f90538450
538372de498e7bf4144da51e,13065,[],106,49.281472,-123.074432,CA,btwn Commercial and Clark,"1489 Hastings St E (btwn Commercial and Clark), Vancouver BC V5L 1S4",Vancouver,V5L 1S4,BC,America/Vancouver,Nonna's Table,58a026f0c506caec20697a4f90538450
4cc8c6de46b43704306a44e1,13065,[],108,49.281508,-123.074354,CA,btwn Commercial & Clark,"1489 Hastings St E (btwn Commercial & Clark), Vancouver BC V5L 1S4",Vancouver,V5L 1S4,BC,America/Vancouver,The Leeteg Room at the Waldorf,58a026f0c506caec20697a4f90538450
58177df3cd854a3f3d8ab9dc,13065,[],106,49.281142,-123.073106,CA,,"1298 Hastings St E, Vancouver BC V6A 1S6",Vancouver,V6A 1S6,BC,,Wet Coast Foods,58a026f0c506caec20697a4f90538450
a5fe7809a2b944d636b14a51,13065,[],181,49.28043,-123.071585,CA,,"1647 Pender St E, Vancouver BC V5L 1W2",Vancouver,V5L 1W2,BC,,Jang Mo Jib Korean Restaurant,58a026f0c506caec20697a4f90538450
51a7a349454a2b1f0e2449f8,13065,[],92,49.278455,-123.11823,CA,at Smithe St.,"898 Homer St (at Smithe St.), Vancouver BC V6B 2W5",Vancouver,V6B 2W5,BC,America/Vancouver,Homer St. Cafe and Bar,0e0aef6fabaa808b3a3cef24657257a4
591782f22bf9a936de28c8d1,13065,[],138,49.280385,-123.118638,CA,at Seymour St,"560 Robson St (at Seymour St), Vancouver BC V6B 2B7",Vancouver,V6B 2B7,BC,America/Vancouver,Paramount Fine Foods,0e0aef6fabaa808b3a3cef24657257a4
4b5fa47ff964a52000c629e3,13065,[],129,49.280189,-123.118297,CA,btwn Seymour & Richards St.,"530 Robson St (btwn Seymour & Richards St.), Vancouver BC V6B 2B7",Vancouver,V6B 2B7,BC,America/Vancouver,Japadog,0e0aef6fabaa808b3a3cef24657257a4
5081a68ae4b09e409ba309f5,13065,[],148,49.280503,-123.118891,CA,,"2FA590 Robson St, Vancouver BC V6B 2B7",Vancouver,V6B 2B7,BC,America/Vancouver,ZAC ZAC Japanese Curry House,0e0aef6fabaa808b3a3cef24657257a4
4b6d04bcf964a52041632ce3,13065,[],178,49.278151,-123.117231,CA,btwn Smithe & Robson,"869 Hamilton St (btwn Smithe & Robson), Vancouver BC V6B 2R7",Vancouver,V6B 2R7,BC,America/Vancouver,Lupo Restaurant & Vinoteca,0e0aef6fabaa808b3a3cef24657257a4
4aa7f6f2f964a520464e20e3,13065,[],103,49.2795,-123.120428,CA,at Smithe St.,"900 Seymour St (at Smithe St.), Vancouver BC V6B 3L9",Vancouver,V6B 3L9,BC,America/Vancouver,Uva Wine Bar,0e0aef6fabaa808b3a3cef24657257a4
58fa60c8a35dce24a1fc26cb,13065,[],146,49.280313,-123.117902,CA,at Richards St,"541 Robson St (at Richards St), Vancouver BC V6B 1A6",Vancouver,V6B 1A6,BC,America/Vancouver,JINYA Ramen Bar - Vancouver,0e0aef6fabaa808b3a3cef24657257a4
5a0fd58f1b0ea50e677fd1a2,13065,[],191,49.280066,-123.121369,CA,,"900 Granville St, Vancouver BC V6Z 1L2",Vancouver,V6Z 1L2,BC,America/Vancouver,Dublin Calling,0e0aef6fabaa808b3a3cef24657257a4
56a8fbd6498e80ba3f11b798,13065,[],96,49.27863,-123.118488,CA,Homer and Smithe,"891 Homer St (Homer and Smithe), Vancouver BC V6B 2W2",Vancouver,V6B 2W2,BC,America/Vancouver,Per Se Social Corner,0e0aef6fabaa808b3a3cef24657257a4
4b182f85f964a52085ce23e3,13065,[],95,49.279423,-123.120341,CA,Seymour,"560 Smithe St (Seymour), Vancouver BC V6B 0A8",Vancouver,V6B 0A8,BC,America/Vancouver,Localcoin Bitcoin ATM - Red Card Sports Bar + Eatery,0e0aef6fabaa808b3a3cef24657257a4
4ad3f11ff964a52000e720e3,13065,[],130,49.280267,-123.118385,CA,Btw Seymour & Richards,"520 Robson St (Btw Seymour & Richards), Vancouver BC V6B 2B7",Vancouver,V6B 2B7,BC,America/Vancouver,Viet Sub,0e0aef6fabaa808b3a3cef24657257a4
4d9e756b9b91a1cdd13657c0,13065,[],166,49.28019,-123.120974,CA,at Granville St.,"675 Smithe St (at Granville St.), Vancouver BC V6B 2C9",Vancouver,V6B 2C9,BC,America/Vancouver,Pizza Garden,0e0aef6fabaa808b3a3cef24657257a4
552583c6498e2ca34e9012b4,13065,[],192,49.279139,-123.116747,CA,btwn Homer & Hamilton,"350 Robson St (btwn Homer & Hamilton), Vancouver BC V6B 2B2",Vancouver,V6B 2B2,BC,America/Vancouver,Straight Outta Brooklyn NYC Pizzeria,0e0aef6fabaa808b3a3cef24657257a4
4aa80138f964a520a64e20e3,13065,[],107,49.279464,-123.120506,CA,at Smithe St,"900 Seymour St (at Smithe St), Vancouver BC V6B 3L9",Vancouver,V6B 3L9,BC,America/Vancouver,Cibo Trattoria,0e0aef6fabaa808b3a3cef24657257a4
4fe504f0e4b00cda589425c7,13065,[],146,49.279546,-123.117268,CA,btwn Homer and Richards,"430 Robson St (btwn Homer and Richards), Vancouver BC V6B 0H3",Vancouver,V6B 0H3,BC,America/Vancouver,Memphis Blues Barbeque House,0e0aef6fabaa808b3a3cef24657257a4
519552df498efd594ec9a0a5,13065,[],132,49.280267,-123.118385,CA,,"542 Robson St, Vancouver BC V6B 2B7",Vancouver,V6B 2B7,BC,America/Vancouver,Curry Fusion,0e0aef6fabaa808b3a3cef24657257a4
57cf2e7f498eef8d7dedcbd5,13065,[],168,49.279216,-123.116835,CA,btwn Homer & Hamilton,"386 Robson St (btwn Homer & Hamilton), Vancouver BC V6B 2B2",Vancouver,V6B 2B2,BC,America/Vancouver,Gong Cha,0e0aef6fabaa808b3a3cef24657257a4
4ab7f051f964a520827b20e3,13065,[],169,49.279293,-123.116922,CA,at Homer St.,"388 Robson St (at Homer St.), Vancouver BC V6B 2B2",Vancouver,V6B 2B2,BC,America/Vancouver,Ebi-Ten,0e0aef6fabaa808b3a3cef24657257a4
